,Data,Hora,DV(Direção do Vento) - °,DVG(Direção do Vento Global) - °,MP10(Partículas Inaláveis) - µg/m3,MP2.5(Partículas Inaláveis Finas) - µg/m3,NO(Monóxido de Nitrogênio) - µg/m3,NO2(Dióxido de Nitrogênio) - µg/m3,NOx(Óxidos de Nitrogênio) - ppb,O3(Ozônio) - µg/m3,PRESS(Pressão Atmosférica) - hPa,SO2(Dióxido de Enxofre) - µg/m3,TEMP(Temperatura do Ar) - °C,UR(Umidade Relativa do Ar) - %,RADUV(Radiação Ultra-violeta) - W/m2,VV(Velocidade do Vento) - m/s,DV(Direção do Vento) - ° - Guilherme Alvaro,DVG(Direção do Vento Global) - ° - Guilherme Alvaro,MP10(Partículas Inaláveis) - µg/m3 - Guilherme Alvaro,NOx(Óxidos de Nitrogênio) - ppb - Guilherme Alvaro,O3(Ozônio) - µg/m3 - Guilherme Alvaro,PRESS(Pressão Atmosférica) - hPa - Guilherme Alvaro,TEMP(Temperatura do Ar) - °C - Guilherme Alvaro,UR(Umidade Relativa do Ar) - % - Guilherme Alvaro,VV(Velocidade do Vento) - m/s - Guilherme Alvaro,RADG(Radiação Solar Global) - W/m2 - Guilherme Alvaro,RADUV(Radiação Ultra-violeta) - W/m2 - Guilherme Alvaro
117,05/09/2020,22:00,777.0,183.0,22.0,6.0,0.0,35.0,19.0,23.0,"1006,3",1.0,"22,1",100.0,,"0,0","135,0","140,0","18,0",nan,"26,0","1015,6","21,5","100,0","0,6","0,0",nan
118,05/09/2020,23:00,240.0,245.0,18.0,5.0,0.0,20.0,11.0,32.0,"1006,2",1.0,"22,1",100.0,,"1,0","777,0","94,0","20,0",nan,"30,0","1015,6","21,5","100,0","0,0","0,0",nan
119,05/09/2020,24:00,777.0,259.0,24.0,10.0,3.0,22.0,14.0,27.0,"1006,0",1.0,"22,1",100.0,,"0,0","777,0","18,0","22,0",nan,"18,0","1015,3","21,5","100,0","0,0","0,0",nan
120,06/09/2020,01:00,238.0,255.0,25.0,7.0,,,,32.0,"1005,7",1.0,"22,0",100.0,,"0,9","316,0","308,0","16,0",nan,"13,0","1015,0","21,5","100,0","0,6","0,0",nan
121,06/09/2020,02:00,240.0,250.0,39.0,14.0,1.0,17.0,10.0,29.0,"1005,4",1.0,"22,1",100.0,,"1,0","777,0","298,0","86,0",nan,"17,0","1014,7","21,5","100,0","0,0","0,0",nan
122,06/09/2020,03:00,232.0,235.0,31.0,14.0,1.0,12.0,8.0,38.0,"1005,1",1.0,"22,1",100.0,,"1,0","137,0","186,0","9,0",nan,"24,0","1014,4","21,5","100,0","0,5","0,0",nan
123,06/09/2020,04:00,244.0,245.0,17.0,14.0,2.0,7.0,6.0,41.0,"1004,7",,"21,7",100.0,,"0,9","162,0","181,0","14,0",nan,"39,0","1014,0","21,5","100,0","0,8","0,0",nan
124,06/09/2020,05:00,777.0,234.0,19.0,21.0,2.0,7.0,5.0,37.0,"1004,3",1.0,"21,6",100.0,,"0,0","777,0","272,0","63,0",nan,"13,0","1013,5","21,1","100,0","0,0","0,0",nan
125,06/09/2020,06:00,777.0,246.0,19.0,15.0,2.0,16.0,11.0,,"1004,1",1.0,"21,3",100.0,,"0,0","777,0","172,0","16,0",nan,nan,"1013,2","20,7","100,0","0,0","0,0",nan
126,06/09/2020,07:00,209.0,216.0,25.0,18.0,3.0,25.0,16.0,23.0,"1004,6",1.0,"21,3",100.0,,"0,8","258,0","266,0","48,0",nan,"39,0","1013,7","20,9","100,0","0,7","5,0",nan
127,06/09/2020,08:00,206.0,196.0,22.0,13.0,3.0,13.0,9.0,42.0,"1004,8",1.0,"21,6",100.0,,"0,9","145,0","153,0","23,0",nan,"54,0","1013,9","21,3","100,0","0,8","43,0",nan
128,06/09/2020,09:00,68.0,57.0,15.0,11.0,3.0,10.0,8.0,49.0,"1004,8",1.0,"22,6",100.0,,"0,9","138,0","149,0","1,0",nan,"46,0","1013,8","22,4","99,0","0,5","155,0",nan
129,06/09/2020,10:00,38.0,43.0,22.0,16.0,15.0,38.0,32.0,27.0,"1004,6",2.0,"24,9",91.0,,"1,0","119,0","97,0","55,0",nan,"26,0","1013,6","24,2","90,0","0,9","336,0",nan
130,06/09/2020,11:00,162.0,143.0,29.0,10.0,4.0,21.0,14.0,47.0,"1004,4",2.0,"26,8",82.0,,"1,3","135,0","128,0","27,0",nan,"46,0","1013,6","25,7","83,0","1,2","247,0",nan
131,06/09/2020,12:00,138.0,144.0,33.0,0.0,0.0,9.0,5.0,65.0,"1004,2",1.0,"27,2",80.0,,"1,6","888,0","226,0","69,0",nan,"73,0","1013,5","25,7","84,0","1,1","718,0",nan
132,06/09/2020,13:00,146.0,140.0,27.0,1.0,0.0,8.0,5.0,69.0,"1003,4",1.0,"27,0",80.0,,"1,3","140,0","158,0","59,0",nan,"77,0","1012,8","26,5","82,0","1,2","693,0",nan
133,06/09/2020,14:00,132.0,121.0,31.0,1.0,1.0,17.0,10.0,65.0,"1002,1",1.0,"27,7",78.0,,"1,6","888,0","181,0","50,0",nan,"90,0","1011,7","27,9","76,0","0,8","717,0",nan
134,06/09/2020,15:00,117.0,103.0,29.0,9.0,0.0,8.0,4.0,71.0,"1001,1",1.0,"28,5",74.0,,"1,5","124,0","114,0","54,0",nan,"90,0","1010,6","29,2","69,0","1,4","578,0",nan
135,06/09/2020,16:00,126.0,135.0,42.0,13.0,0.0,13.0,7.0,64.0,"1000,8",1.0,"27,4",81.0,,"1,7","132,0","133,0","12,0",nan,"83,0","1010,3","27,8","75,0","1,5","294,0",nan
136,06/09/2020,17:00,146.0,145.0,35.0,21.0,0.0,10.0,6.0,69.0,"1001,6",1.0,"25,4",91.0,,"1,7","154,0","146,0","156,0",nan,"91,0","1011,1","25,1","89,0","1,7","95,0",nan
137,06/09/2020,18:00,158.0,152.0,29.0,18.0,0.0,17.0,9.0,62.0,"1002,2",1.0,"23,8",99.0,,"1,4","134,0","135,0","20,0",nan,"85,0","1011,6","23,8","96,0","1,1","15,0",nan
138,06/09/2020,19:00,159.0,161.0,23.0,24.0,2.0,22.0,13.0,61.0,"1002,9",1.0,"23,6",100.0,,"1,1","134,0","137,0","30,0",nan,"82,0","1012,2","23,5","97,0","1,0","0,0",nan
139,06/09/2020,20:00,197.0,194.0,27.0,29.0,2.0,18.0,11.0,57.0,"1003,8",1.0,"23,6",100.0,,"1,2","144,0","148,0","26,0",nan,"75,0","1013,1","23,2","98,0","1,4","0,0",nan
140,06/09/2020,21:00,202.0,202.0,23.0,24.0,2.0,9.0,7.0,64.0,"1004,6",1.0,"23,4",100.0,,"1,5","141,0","148,0","33,0",nan,"82,0","1013,9","22,9","100,0","1,5","0,0",nan
141,06/09/2020,22:00,211.0,198.0,25.0,18.0,2.0,9.0,7.0,67.0,"1005,2",1.0,"23,1",100.0,,"1,4","141,0","147,0","37,0",nan,"88,0","1014,4","22,5","100,0","1,3","0,0",nan
142,06/09/2020,23:00,207.0,190.0,20.0,15.0,2.0,7.0,5.0,68.0,"1005,1",1.0,"23,1",100.0,,"0,9","137,0","144,0","36,0",nan,"85,0","1014,2","22,7","100,0","1,0","0,0",nan
143,06/09/2020,24:00,777.0,251.0,23.0,13.0,2.0,11.0,8.0,62.0,"1005,0",1.0,"23,0",100.0,,"0,0","777,0","117,0","29,0",nan,"80,0","1014,0","22,7","100,0","0,0","0,0",nan
144,07/09/2020,01:00,200.0,210.0,32.0,12.0,,,,53.0,"1004,6",1.0,"23,0",100.0,,"0,9","138,0","143,0","46,0",nan,"84,0","1013,6","22,7","100,0","0,9","0,0",nan
145,07/09/2020,02:00,170.0,164.0,31.0,18.0,0.0,30.0,16.0,37.0,"1004,3",1.0,"22,8",100.0,,"0,7","136,0","143,0","39,0",nan,"76,0","1013,2","22,5","100,0","0,9","0,0",nan
146,07/09/2020,03:00,29.0,19.0,32.0,6.0,4.0,40.0,24.0,25.0,"1003,8",1.0,"22,8",100.0,,"0,8","777,0","107,0","26,0",nan,"46,0","1012,7","22,4","100,0","0,0","0,0",nan
147,07/09/2020,04:00,777.0,6.0,41.0,14.0,10.0,52.0,36.0,5.0,"1003,3",,"22,4",100.0,,"0,0","321,0","328,0","31,0",nan,"16,0","1012,2","22,0","100,0","0,6","0,0",nan
148,07/09/2020,05:00,777.0,216.0,32.0,6.0,2.0,40.0,23.0,12.0,"1003,2",1.0,"22,2",100.0,,"0,0","320,0","309,0","32,0",nan,"11,0","1012,1","21,7","100,0","0,5","0,0",nan
149,07/09/2020,06:00,181.0,183.0,25.0,13.0,0.0,28.0,15.0,,"1003,4",1.0,"21,9",100.0,,"0,7","143,0","161,0","28,0",nan,nan,"1012,6","21,6","100,0","0,6","0,0",nan
150,07/09/2020,07:00,777.0,211.0,28.0,17.0,0.0,20.0,11.0,31.0,"1003,8",0.0,"21,9",100.0,,"0,0","140,0","146,0","10,0",nan,"65,0","1013,1","21,9","100,0","0,8","3,0",nan
151,07/09/2020,08:00,215.0,230.0,23.0,9.0,5.0,11.0,10.0,43.0,"1004,0",1.0,"22,3",100.0,,"0,9","92,0","71,0","7,0",nan,"31,0","1013,4","21,9","100,0","0,7","37,0",nan
152,07/09/2020,09:00,357.0,313.0,30.0,11.0,21.0,32.0,34.0,27.0,"1004,3",1.0,"23,6",100.0,,"0,9","138,0","144,0","10,0",nan,"62,0","1013,6","22,9","100,0","1,0","95,0",nan
153,07/09/2020,10:00,230.0,226.0,33.0,11.0,0.0,10.0,6.0,47.0,"1004,6",1.0,"24,2",98.0,,"1,2","145,0","147,0","24,0",nan,"71,0","1014,0","23,5","98,0","1,6","243,0",nan
154,07/09/2020,11:00,207.0,211.0,27.0,31.0,0.0,11.0,6.0,53.0,"1004,8",1.0,"24,3",96.0,,"1,6","146,0","145,0","27,0",nan,"73,0","1014,1","23,0","100,0","1,6","222,0",nan
155,07/09/2020,12:00,241.0,239.0,24.0,21.0,1.0,9.0,5.0,54.0,"1004,3",1.0,"24,7",94.0,,"1,5","144,0","148,0","20,0",nan,"73,0","1013,6","23,8","96,0","1,2","265,0",nan
156,07/09/2020,13:00,244.0,244.0,27.0,22.0,1.0,9.0,5.0,54.0,"1003,5",1.0,"25,1",92.0,,"1,8","149,0","157,0","13,0",nan,"75,0","1012,9","24,4","91,0","1,5","431,0",nan
157,07/09/2020,14:00,239.0,226.0,37.0,16.0,0.0,9.0,5.0,57.0,"1002,7",1.0,"25,7",89.0,,"1,6","146,0","153,0","21,0",nan,"77,0","1011,9","24,8","89,0","1,5","444,0",nan
158,07/09/2020,15:00,176.0,174.0,29.0,19.0,0.0,11.0,6.0,63.0,"1002,2",1.0,"26,0",86.0,,"1,3","141,0","155,0","47,0",nan,"74,0","1011,3","24,2","91,0","1,4","313,0",nan
159,07/09/2020,16:00,187.0,189.0,26.0,10.0,0.0,9.0,5.0,61.0,"1002,2",1.0,"25,5",87.0,,"1,5","146,0","153,0","34,0",nan,"76,0","1011,2","24,4","91,0","1,7","213,0",nan
160,07/09/2020,17:00,185.0,189.0,30.0,18.0,0.0,6.0,3.0,58.0,"1002,5",1.0,"23,6",97.0,,"1,5","147,0","151,0","50,0",nan,"78,0","1011,6","22,8","99,0","2,0","33,0",nan
161,07/09/2020,18:00,199.0,197.0,17.0,4.0,1.0,12.0,7.0,49.0,"1002,8",0.0,"23,1",100.0,,"1,5","142,0","152,0","24,0",nan,"64,0","1011,8","22,3","100,0","1,9","3,0",nan
162,07/09/2020,19:00,209.0,200.0,22.0,0.0,0.0,10.0,5.0,49.0,"1003,2",1.0,"22,7",100.0,,"1,7","145,0","152,0","25,0",nan,"59,0","1012,2","22,1","100,0","2,0","0,0",nan
163,07/09/2020,20:00,184.0,189.0,20.0,1.0,0.0,14.0,7.0,46.0,"1003,6",1.0,"22,5",100.0,,"1,0","143,0","150,0","52,0",nan,"71,0","1012,7","22,1","100,0","1,6","0,0",nan
164,07/09/2020,21:00,203.0,208.0,18.0,3.0,0.0,15.0,8.0,44.0,"1004,0",0.0,"22,5",100.0,,"1,1","143,0","143,0","6,0",nan,"71,0","1013,0","22,0","100,0","1,3","0,0",nan
165,07/09/2020,22:00,217.0,218.0,19.0,7.0,0.0,5.0,3.0,50.0,"1004,0",0.0,"22,5",100.0,,"0,9","137,0","144,0","19,0",nan,"73,0","1013,3","22,0","100,0","1,1","0,0",nan
166,07/09/2020,23:00,216.0,214.0,19.0,6.0,0.0,3.0,2.0,50.0,"1003,8",0.0,"22,3",100.0,,"0,9","150,0","159,0","14,0",nan,"72,0","1013,1","21,8","100,0","1,1","0,0",nan
167,07/09/2020,24:00,242.0,236.0,12.0,7.0,0.0,0.0,0.0,53.0,"1003,7",0.0,"22,1",100.0,,"1,2","133,0","151,0","0,0",nan,"70,0","1013,0","21,7","100,0","0,8","0,0",nan
168,08/09/2020,01:00,,,,,,,,,,,,,,,"160,0","149,0","25,0",nan,"68,0","1012,6","21,4","100,0","0,8","0,0",nan
169,08/09/2020,02:00,,,,,,,,,,,,,,,"171,0","213,0","11,0",nan,"70,0","1012,2","21,1","100,0","0,7","0,0",nan
170,08/09/2020,03:00,,,,,,,,,,,,,,,"173,0","196,0","30,0",nan,"67,0","1011,8","21,0","100,0","0,7","0,0",nan
171,08/09/2020,04:00,,,,,,,,,,,,,,,"197,0","226,0","4,0",nan,"70,0","1011,8","20,8","100,0","0,9","0,0",nan
172,08/09/2020,05:00,,,,,,,,,,,,,,,"282,0","270,0","7,0",nan,"72,0","1012,0","20,7","100,0","0,9","0,0",nan
173,08/09/2020,06:00,,,,,,,,,,,,,,,"292,0","256,0","1,0",nan,nan,"1012,5","20,6","100,0","0,7","0,0",nan
174,08/09/2020,07:00,,,,,,,,,,,,,,,"328,0","308,0","31,0",nan,"62,0","1013,0","20,6","100,0","0,5","0,0",nan
175,08/09/2020,08:00,,,,,,,,,,,,,,,"301,0","295,0","6,0",nan,"63,0","1013,5","20,7","100,0","0,7","20,0",nan
176,08/09/2020,09:00,198.0,214.0,15.0,7.0,,,,52.0,"1004,8",,"21,4",100.0,,"0,9","258,0","251,0","42,0",nan,"74,0","1013,9","20,8","100,0","0,8","38,0",nan
177,08/09/2020,10:00,204.0,211.0,13.0,2.0,0.0,4.0,2.0,55.0,"1005,2",,"21,5",100.0,,"1,0","888,0","263,0","9,0",nan,"75,0","1014,4","20,8","100,0","0,7","74,0",nan
178,08/09/2020,11:00,212.0,208.0,12.0,0.0,0.0,3.0,2.0,54.0,"1005,3",,"21,6",100.0,,"1,4","888,0","237,0","8,0",nan,"75,0","1014,4","21,0","100,0","0,8","106,0",nan
179,08/09/2020,12:00,218.0,214.0,10.0,0.0,0.0,3.0,1.0,54.0,"1005,2",,"21,8",100.0,,"1,5","288,0","270,0","29,0",nan,"73,0","1014,3","21,1","100,0","0,9","100,0",nan
180,08/09/2020,13:00,218.0,213.0,6.0,0.0,0.0,6.0,3.0,50.0,"1004,6",,"22,2",100.0,,"1,2","170,0","194,0","26,0",nan,"73,0","1013,7","21,6","100,0","0,9","183,0",nan
181,08/09/2020,14:00,218.0,219.0,14.0,9.0,0.0,6.0,3.0,50.0,"1004,1",,"22,5",100.0,,"1,1","175,0","170,0","12,0",nan,"74,0","1013,3","22,1","100,0","0,9","150,0",nan
182,08/09/2020,15:00,241.0,237.0,14.0,4.0,0.0,12.0,6.0,45.0,"1003,7",,"22,8",100.0,,"1,2","168,0","182,0","6,0",nan,"74,0","1013,1","22,2","99,0","0,9","126,0",nan
183,08/09/2020,16:00,220.0,216.0,17.0,4.0,0.0,8.0,4.0,48.0,"1003,7",,"22,6",100.0,,"1,3","145,0","154,0","29,0",nan,"69,0","1013,1","22,1","100,0","1,0","89,0",nan
184,08/09/2020,17:00,213.0,211.0,12.0,8.0,0.0,4.0,2.0,49.0,"1004,1",,"22,3",100.0,,"1,3","151,0","150,0","78,0",nan,"68,0","1013,4","21,6","100,0","1,5","35,0",nan
185,08/09/2020,18:00,216.0,214.0,10.0,3.0,1.0,12.0,7.0,42.0,"1004,6",,"21,8",100.0,,"1,2","118,0","120,0","5,0",nan,"65,0","1013,9","21,3","100,0","0,7","3,0",nan
186,08/09/2020,19:00,214.0,210.0,10.0,12.0,0.0,14.0,7.0,45.0,"1005,0",,"21,6",100.0,,"1,1","888,0","178,0","4,0",nan,"69,0","1014,3","21,2","100,0","0,6","0,0",nan
187,08/09/2020,20:00,210.0,208.0,13.0,14.0,0.0,12.0,7.0,45.0,"1005,7",,"21,7",100.0,,"1,0","157,0","166,0","16,0",nan,"70,0","1014,9","21,2","100,0","0,8","0,0",nan
188,08/09/2020,21:00,221.0,214.0,9.0,11.0,0.0,15.0,8.0,45.0,"1006,3",,"21,6",100.0,,"1,1","140,0","146,0","17,0",nan,"72,0","1015,5","21,2","100,0","0,9","0,0",nan
189,08/09/2020,22:00,219.0,219.0,14.0,13.0,0.0,9.0,5.0,50.0,"1006,5",,"21,5",100.0,,"1,0","151,0","160,0","30,0",nan,"66,0","1015,7","21,1","100,0","0,9","0,0",nan
190,08/09/2020,23:00,224.0,210.0,12.0,9.0,0.0,14.0,7.0,46.0,"1006,6",,"21,4",100.0,,"0,7","151,0","143,0","18,0",nan,"70,0","1015,8","21,0","100,0","0,8","0,0",nan
191,08/09/2020,24:00,236.0,221.0,15.0,11.0,0.0,11.0,6.0,47.0,"1006,6",,"21,3",100.0,,"0,8","141,0","147,0","56,0",nan,"57,0","1015,7","20,8","100,0","0,6","0,0",nan
192,09/09/2020,01:00,300.0,293.0,17.0,12.0,,,,46.0,"1006,3",0.0,"21,2",100.0,,"0,8","777,0","319,0","13,0",nan,"60,0","1015,4","20,7","100,0","0,0","0,0",nan
193,09/09/2020,02:00,777.0,321.0,26.0,0.0,0.0,8.0,4.0,47.0,"1005,7",1.0,"21,0",100.0,,"0,0","777,0","308,0","25,0",nan,"52,0","1014,8","20,5","100,0","0,0","0,0",nan
194,09/09/2020,03:00,777.0,304.0,22.0,0.0,0.0,1.0,1.0,54.0,"1005,4",0.0,"20,8",100.0,,"0,0","777,0","323,0","12,0",nan,"37,0","1014,6","20,4","100,0","0,0","0,0",nan
195,09/09/2020,04:00,777.0,32.0,23.0,3.0,0.0,4.0,2.0,41.0,"1005,2",,"20,9",100.0,,"0,0","777,0","318,0","13,0",nan,"30,0","1014,4","20,4","100,0","0,0","0,0",nan
196,09/09/2020,05:00,777.0,33.0,16.0,4.0,0.0,27.0,15.0,21.0,"1005,3",0.0,"20,9",100.0,,"0,0","777,0","351,0","22,0",nan,"35,0","1014,5","20,3","100,0","0,0","0,0",nan
197,09/09/2020,06:00,777.0,13.0,17.0,17.0,22.0,58.0,49.0,,"1005,9",1.0,"21,0",100.0,,"0,0","777,0","322,0","26,0",nan,nan,"1015,1","20,4","100,0","0,0","0,0",nan
198,09/09/2020,07:00,236.0,239.0,28.0,5.0,6.0,28.0,20.0,23.0,"1006,5",1.0,"21,0",100.0,,"0,8","888,0","241,0","18,0",nan,"35,0","1015,7","20,6","100,0","0,4","6,0",nan
199,09/09/2020,08:00,777.0,201.0,15.0,6.0,0.0,10.0,5.0,40.0,"1007,0",1.0,"21,6",100.0,,"0,0","777,0","4,0","18,0",nan,"40,0","1016,3","21,0","100,0","0,0","35,0",nan
200,09/09/2020,09:00,248.0,254.0,18.0,6.0,0.0,8.0,4.0,45.0,"1007,4",0.0,"22,9",100.0,,"1,0","151,0","157,0","16,0",nan,"50,0","1016,8","22,1","100,0","0,6","136,0",nan
201,09/09/2020,10:00,245.0,240.0,24.0,11.0,1.0,14.0,9.0,42.0,"1007,6",0.0,"24,1",97.0,,"1,2","145,0","154,0","19,0",nan,"47,0","1017,0","23,3","96,0","0,9","165,0",nan
202,09/09/2020,11:00,239.0,247.0,33.0,26.0,7.0,35.0,24.0,30.0,"1007,5",1.0,"25,0",92.0,,"1,0","146,0","158,0","32,0",nan,"45,0","1016,8","24,3","91,0","0,9","223,0",nan
203,09/09/2020,12:00,187.0,190.0,37.0,31.0,6.0,25.0,18.0,38.0,"1007,1",1.0,"25,1",92.0,,"1,2","138,0","156,0","30,0",nan,"45,0","1016,4","24,3","92,0","1,2","334,0",nan
204,09/09/2020,13:00,129.0,142.0,24.0,11.0,2.0,19.0,12.0,50.0,"1006,6",1.0,"25,9",86.0,,"1,7","154,0","165,0","27,0",nan,"58,0","1016,0","24,5","89,0","1,3","330,0",nan
205,09/09/2020,14:00,135.0,132.0,29.0,25.0,1.0,13.0,7.0,53.0,"1006,0",1.0,"25,0",91.0,,"1,3","270,0","249,0","21,0",nan,"62,0","1015,3","23,8","95,0","1,0","138,0",nan
206,09/09/2020,15:00,142.0,149.0,20.0,5.0,0.0,12.0,7.0,54.0,"1005,5",1.0,"25,8",87.0,,"1,2","888,0","217,0","14,0",nan,"57,0","1014,7","24,2","94,0","0,9","222,0",nan
207,09/09/2020,16:00,135.0,145.0,26.0,14.0,2.0,16.0,10.0,49.0,"1005,5",1.0,"25,2",90.0,,"1,5","137,0","143,0","33,0",nan,"58,0","1014,5","23,7","97,0","1,3","138,0",nan
208,09/09/2020,17:00,159.0,152.0,29.0,14.0,1.0,15.0,8.0,48.0,"1005,7",1.0,"24,2",95.0,,"1,2","138,0","139,0","41,0",nan,"51,0","1014,7","23,4","97,0","1,2","56,0",nan
209,09/09/2020,18:00,157.0,161.0,26.0,5.0,0.0,14.0,7.0,42.0,"1006,0",0.0,"23,6",99.0,,"1,1","139,0","139,0","44,0",nan,"54,0","1015,1","23,1","96,0","1,0","11,0",nan
210,09/09/2020,19:00,155.0,156.0,18.0,0.0,0.0,26.0,14.0,30.0,"1006,4",1.0,"23,2",100.0,,"0,8","132,0","144,0","36,0",nan,"44,0","1015,5","22,8","99,0","0,6","0,0",nan
211,09/09/2020,20:00,777.0,139.0,22.0,1.0,0.0,25.0,13.0,30.0,"1006,8",1.0,"23,2",100.0,,"0,0","120,0","129,0","39,0",nan,"37,0","1015,9","22,8","100,0","0,6","0,0",nan
212,09/09/2020,21:00,34.0,35.0,33.0,9.0,0.0,41.0,22.0,19.0,"1007,2",1.0,"23,1",100.0,,"1,0","109,0","113,0","33,0",nan,"26,0","1016,3","22,8","100,0","0,6","0,0",nan
213,09/09/2020,22:00,777.0,3.0,33.0,13.0,8.0,58.0,38.0,8.0,"1007,4",1.0,"22,8",100.0,,"0,0","777,0","319,0","31,0",nan,"28,0","1016,4","22,4","100,0","0,0","0,0",nan
214,09/09/2020,23:00,777.0,262.0,34.0,16.0,26.0,60.0,53.0,6.0,"1007,3",2.0,"22,9",100.0,,"0,0","777,0","291,0","23,0",nan,"20,0","1016,5","22,4","100,0","0,0","0,0",nan
215,09/09/2020,24:00,777.0,0.0,27.0,13.0,10.0,48.0,33.0,9.0,"1007,0",1.0,"23,0",100.0,,"0,0","777,0","321,0","10,0",nan,"7,0","1016,3","22,5","100,0","0,0","0,0",nan
216,10/09/2020,01:00,237.0,253.0,33.0,24.0,,,,19.0,"1006,7",1.0,"22,9",100.0,,"0,9","299,0","299,0","33,0",nan,"0,0","1016,0","22,4","100,0","0,6","0,0",nan
217,10/09/2020,02:00,217.0,225.0,37.0,24.0,1.0,20.0,12.0,24.0,"1006,3",1.0,"22,8",100.0,,"0,8","777,0","241,0","26,0",nan,"8,0","1015,6","22,4","100,0","0,0","0,0",nan
218,10/09/2020,03:00,777.0,228.0,37.0,29.0,1.0,8.0,6.0,38.0,"1005,7",1.0,"22,6",100.0,,"0,0","133,0","141,0","39,0",nan,"36,0","1015,0","22,4","100,0","0,6","0,0",nan
219,10/09/2020,04:00,228.0,243.0,23.0,18.0,2.0,11.0,7.0,37.0,"1004,8",,"22,5",100.0,,"0,9","777,0","136,0","18,0",nan,"46,0","1014,1","22,1","100,0","0,0","0,0",nan
220,10/09/2020,05:00,777.0,214.0,23.0,19.0,2.0,16.0,10.0,31.0,"1004,2",0.0,"22,1",100.0,,"0,0","138,0","141,0","14,0",nan,"26,0","1013,4","21,8","100,0","0,7","0,0",nan
221,10/09/2020,06:00,777.0,145.0,24.0,15.0,53.0,40.0,64.0,,"1004,1",1.0,"21,9",100.0,,"0,0","777,0","84,0","26,0",nan,nan,"1013,4","21,5","100,0","0,0","0,0",nan
222,10/09/2020,07:00,777.0,13.0,39.0,26.0,91.0,39.0,95.0,1.0,"1004,4",1.0,"21,6",100.0,,"0,0","777,0","110,0","35,0",nan,"0,0","1013,6","21,4","100,0","0,0","7,0",nan
223,10/09/2020,08:00,259.0,265.0,39.0,23.0,61.0,35.0,68.0,4.0,"1004,8",1.0,"22,4",100.0,,"0,7","130,0","139,0","40,0",nan,"4,0","1014,0","22,1","100,0","0,7","58,0",nan
224,10/09/2020,09:00,233.0,232.0,34.0,19.0,5.0,16.0,13.0,30.0,"1005,1",1.0,"23,6",100.0,,"1,2","145,0","144,0","43,0",nan,"39,0","1014,2","22,7","100,0","1,3","144,0",nan
225,10/09/2020,10:00,35.0,23.0,36.0,19.0,9.0,25.0,21.0,29.0,"1004,5",1.0,"25,5",93.0,,"1,0","128,0","146,0","13,0",nan,"40,0","1013,6","25,1","92,0","0,9","434,0",nan
226,10/09/2020,11:00,139.0,123.0,47.0,17.0,8.0,34.0,25.0,33.0,"1003,3",1.0,"27,9",82.0,,"1,4","102,0","110,0","44,0",nan,"26,0","1012,6","27,4","81,0","1,0","186,0",nan
227,10/09/2020,12:00,140.0,148.0,56.0,16.0,3.0,20.0,13.0,51.0,"1002,8",1.0,"27,8",81.0,,"1,8","140,0","151,0","60,0",nan,"65,0","1012,2","26,8","84,0","1,7","688,0",nan
228,10/09/2020,13:00,217.0,213.0,29.0,8.0,0.0,12.0,6.0,59.0,"1002,4",1.0,"27,3",84.0,,"1,9","266,0","248,0","40,0",nan,"75,0","1011,8","25,4","90,0","1,5","685,0",nan
229,10/09/2020,14:00,244.0,241.0,26.0,12.0,0.0,6.0,3.0,63.0,"1001,8",1.0,"26,4",87.0,,"2,2","270,0","249,0","38,0",nan,"84,0","1011,1","25,7","88,0","1,3","662,0",nan
230,10/09/2020,15:00,241.0,241.0,26.0,10.0,0.0,10.0,6.0,60.0,"1001,5",1.0,"26,0",90.0,,"2,1","131,0","151,0","40,0",nan,"83,0","1010,9","25,5","89,0","1,4","473,0",nan
231,10/09/2020,16:00,234.0,230.0,29.0,14.0,0.0,13.0,7.0,59.0,"1001,7",1.0,"25,4",91.0,,"1,6","127,0","138,0","22,0",nan,"78,0","1011,1","24,1","94,0","1,3","218,0",nan
232,10/09/2020,17:00,213.0,220.0,28.0,23.0,0.0,11.0,6.0,61.0,"1002,1",0.0,"24,4",96.0,,"1,2","142,0","152,0","21,0",nan,"79,0","1011,5","23,2","98,0","1,5","102,0",nan
233,10/09/2020,18:00,234.0,239.0,25.0,26.0,1.0,8.0,5.0,64.0,"1002,6",0.0,"23,5",99.0,,"1,2","161,0","197,0","14,0",nan,"82,0","1012,0","22,7","100,0","0,9","14,0",nan
234,10/09/2020,19:00,239.0,245.0,23.0,35.0,1.0,9.0,6.0,68.0,"1003,0",0.0,"23,0",100.0,,"1,1","131,0","141,0","25,0",nan,"83,0","1012,3","22,6","100,0","0,7","0,0",nan
235,10/09/2020,20:00,227.0,224.0,23.0,28.0,2.0,10.0,6.0,64.0,"1003,5",0.0,"22,5",100.0,,"1,0","156,0","170,0","33,0",nan,"81,0","1012,8","22,3","100,0","0,7","0,0",nan
236,10/09/2020,21:00,239.0,269.0,22.0,20.0,2.0,10.0,7.0,62.0,"1004,0",0.0,"22,6",100.0,,"1,0","301,0","300,0","19,0",nan,"70,0","1013,3","22,2","100,0","0,7","0,0",nan
237,10/09/2020,22:00,211.0,210.0,31.0,25.0,2.0,16.0,10.0,51.0,"1004,6",0.0,"22,8",100.0,,"1,0","888,0","163,0","50,0",nan,"60,0","1013,9","22,4","100,0","0,5","0,0",nan
