,Time,Working Mode,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(℃),Generation Today(kWh),Total Generation(kWh),H Total(h)
2296,10.21.2020 14:19:16,Normal,135.1,1.5,218.7,0.9,60.0,201,33.2,2.3,1056.3,2758
2297,10.21.2020 14:21:16,Normal,139.3,1.4,218.9,0.9,60.03,196,33.1,2.3,1056.3,2758
2298,10.21.2020 14:23:16,Normal,137.9,1.3,218.7,0.9,60.0,187,33.1,2.3,1056.3,2758
2299,10.21.2020 14:29:16,Normal,139.1,1.3,217.9,0.7,59.97,170,32.8,2.3,1056.3,2758
2300,10.21.2020 14:45:16,Normal,137.9,1.5,218.7,0.9,60.01,202,32.6,2.4,1056.4,2759
2301,10.21.2020 14:57:16,Normal,140.3,1.7,218.8,1.0,60.0,252,32.6,2.4,1056.4,2759
2302,10.21.2020 15:01:15,Normal,137.5,1.3,218.7,0.8,59.98,177,32.6,2.5,1056.5,2759
2303,10.21.2020 15:03:16,Normal,138.0,1.2,219.5,0.7,60.01,159,32.6,2.5,1056.5,2759
2304,10.21.2020 15:07:16,Normal,138.8,1.1,219.1,0.5,59.99,132,32.5,2.5,1056.5,2759
2305,10.21.2020 15:09:16,Normal,136.7,1.0,218.8,0.5,59.99,121,32.4,2.5,1056.5,2759
2306,10.21.2020 15:11:16,Normal,138.9,0.9,218.8,0.4,60.01,107,32.3,2.5,1056.5,2759
2307,10.21.2020 15:13:19,Normal,137.6,0.8,218.9,0.4,60.04,103,32.2,2.5,1056.5,2759
2308,10.21.2020 15:19:16,Normal,134.3,1.0,219.0,0.5,59.98,125,31.9,2.5,1056.5,2759
2309,10.21.2020 15:21:16,Normal,143.2,1.1,218.8,0.5,60.0,139,31.9,2.5,1056.5,2759
2310,10.21.2020 15:23:16,Normal,140.1,1.1,218.8,0.6,59.97,147,31.8,2.5,1056.5,2759
2311,10.21.2020 15:37:16,Normal,140.3,1.3,219.8,0.8,60.0,191,31.9,2.6,1056.6,2760
2312,10.21.2020 15:47:16,Normal,136.6,1.4,220.6,0.8,59.98,189,32.0,2.6,1056.6,2760
2313,10.21.2020 15:51:16,Normal,139.6,1.4,220.1,0.9,60.01,201,32.1,2.6,1056.6,2760
2314,10.21.2020 15:53:16,Normal,142.1,1.4,220.6,0.9,60.01,197,32.1,2.6,1056.6,2760
2315,10.21.2020 15:55:16,Normal,141.7,1.3,220.3,0.7,59.98,177,32.1,2.6,1056.6,2760
2316,10.21.2020 15:57:16,Normal,137.1,1.3,220.2,0.7,60.02,164,32.0,2.6,1056.6,2760
2317,10.21.2020 16:03:16,Normal,141.3,1.1,220.5,0.6,59.97,143,32.0,2.7,1056.7,2760
2318,10.21.2020 16:05:16,Normal,138.1,1.1,220.2,0.6,59.99,143,31.9,2.7,1056.7,2760
2319,10.21.2020 16:07:16,Normal,140.4,1.1,220.7,0.7,59.95,149,31.9,2.7,1056.7,2760
2320,10.21.2020 16:11:16,Normal,138.1,1.1,220.5,0.5,60.0,130,31.8,2.7,1056.7,2760
2321,10.21.2020 16:19:16,Normal,137.6,0.9,220.7,0.4,60.0,105,31.6,2.7,1056.7,2760
2322,10.21.2020 16:21:16,Normal,136.0,0.9,220.6,0.4,59.98,106,31.5,2.7,1056.7,2760
2323,10.21.2020 16:23:16,Normal,143.4,0.9,220.5,0.5,60.0,116,31.4,2.7,1056.7,2760
2324,10.21.2020 16:31:16,Normal,138.1,1.0,220.7,0.5,59.97,123,31.3,2.7,1056.7,2761
2325,10.21.2020 16:43:16,Normal,140.7,0.9,221.9,0.5,60.01,118,31.1,2.8,1056.8,2761
2326,10.21.2020 16:45:17,Normal,138.5,0.9,220.8,0.5,59.99,113,31.2,2.8,1056.8,2761
2327,10.21.2020 16:47:16,Normal,138.6,0.9,221.9,0.4,60.02,102,31.1,2.8,1056.8,2761
2328,10.21.2020 16:49:16,Normal,140.3,0.8,221.8,0.3,60.0,90,31.1,2.8,1056.8,2761
2329,10.21.2020 16:51:16,Normal,136.4,0.7,220.1,0.3,60.01,84,30.9,2.8,1056.8,2761
2330,10.21.2020 16:53:16,Normal,135.1,0.8,221.1,0.3,60.02,85,30.9,2.8,1056.8,2761
2331,10.21.2020 16:55:08,Normal,140.1,0.8,219.6,0.3,60.01,87,30.7,2.8,1056.8,2761
2332,10.21.2020 16:57:16,Normal,135.3,0.9,219.5,0.4,60.01,99,30.8,2.8,1056.8,2761
2333,10.21.2020 17:03:16,Normal,133.4,0.6,220.6,0.2,60.04,64,30.6,2.8,1056.8,2761
2334,10.21.2020 17:09:16,Normal,130.6,0.4,219.9,0.1,59.94,37,30.4,2.8,1056.8,2761
2335,10.21.2020 17:19:16,Normal,129.4,0.3,220.2,0.2,60.0,34,29.9,2.8,1056.8,2762
2336,10.21.2020 17:21:17,Normal,129.9,0.4,221.3,0.1,60.01,37,29.8,2.8,1056.8,2762
2337,10.21.2020 17:23:16,Normal,128.1,0.4,221.4,0.1,60.01,36,29.8,2.8,1056.8,2762
2338,10.21.2020 17:25:17,Normal,129.5,0.4,221.6,0.1,60.02,35,29.7,2.8,1056.8,2762
2339,10.21.2020 17:31:16,Normal,128.2,0.4,219.5,0.1,60.0,38,29.5,2.8,1056.8,2762
2340,10.21.2020 17:37:16,Normal,127.6,0.3,219.1,0.2,60.0,31,29.3,2.8,1056.8,2762
2341,10.21.2020 17:41:18,Normal,125.2,0.3,219.5,0.2,59.95,31,29.2,2.8,1056.8,2762
2342,10.21.2020 17:43:16,Normal,125.1,0.3,219.1,0.2,59.98,28,29.1,2.8,1056.8,2762
2343,10.21.2020 17:45:16,Normal,128.6,0.3,219.1,0.1,60.0,28,29.1,2.8,1056.8,2762
2344,10.21.2020 17:47:17,Normal,129.4,0.3,219.7,0.2,59.97,30,29.1,2.8,1056.8,2762
2345,10.21.2020 17:55:17,Normal,127.2,0.1,219.3,0.1,60.01,20,28.8,2.8,1056.8,2762
2346,10.21.2020 17:57:17,Normal,124.9,0.1,219.8,0.1,60.01,19,28.8,2.8,1056.8,2762
2347,10.21.2020 17:59:17,Normal,128.5,0.1,219.5,0.1,60.02,18,28.8,2.8,1056.8,2762
2348,10.21.2020 18:05:17,Normal,126.2,0.0,219.8,0.1,60.0,16,28.6,2.8,1056.8,2763
2349,10.21.2020 18:09:17,Normal,125.5,0.0,219.2,0.0,60.01,14,28.5,2.8,1056.8,2763
2350,10.22.2020 05:32:16,Wait,141.5,0.0,220.6,0.0,60.01,0,23.1,0.0,1056.8,2763
2351,10.22.2020 05:34:16,Wait,146.4,0.0,220.6,0.0,60.0,0,23.2,0.0,1056.8,2763
2352,10.22.2020 05:36:16,Wait,148.2,0.0,221.1,0.0,59.98,0,23.3,0.0,1056.8,2763
2353,10.22.2020 05:38:16,Wait,148.4,0.0,220.8,0.0,59.98,0,23.3,0.0,1056.8,2763
2354,10.22.2020 05:40:16,Wait,150.4,0.0,221.0,0.0,60.01,0,23.3,0.0,1056.8,2763
2355,10.22.2020 05:42:16,Wait,152.8,0.0,220.6,0.0,59.97,0,23.3,0.0,1056.8,2763
2356,10.22.2020 05:44:16,Wait,155.0,0.0,220.9,0.0,60.01,0,23.3,0.0,1056.8,2763
2357,10.22.2020 05:46:16,Wait,156.8,0.0,220.5,0.0,60.0,0,23.4,0.0,1056.8,2763
2358,10.22.2020 05:48:16,Normal,134.5,0.5,221.8,0.2,59.98,45,23.5,0.0,1056.8,2763
2359,10.22.2020 05:50:16,Normal,136.3,0.5,221.8,0.2,60.02,46,23.6,0.0,1056.8,2763
2360,10.22.2020 05:52:16,Normal,132.0,0.5,221.7,0.2,60.04,44,23.7,0.0,1056.8,2763
2361,10.22.2020 05:54:16,Normal,134.6,0.5,221.4,0.2,59.98,45,23.8,0.0,1056.8,2763
2362,10.22.2020 06:02:16,Normal,130.5,0.5,221.5,0.2,59.98,47,24.3,0.1,1056.9,2763
2363,10.22.2020 06:04:16,Normal,133.1,0.5,221.5,0.2,59.98,47,24.4,0.1,1056.9,2763
2364,10.22.2020 06:08:16,Normal,147.8,0.7,220.8,0.3,60.01,76,24.6,0.1,1056.9,2763
2365,10.22.2020 06:18:18,Normal,141.2,0.9,220.7,0.4,60.01,109,25.1,0.1,1056.9,2763
2366,10.22.2020 06:20:16,Normal,142.6,0.9,220.5,0.4,59.96,105,25.3,0.1,1056.9,2763
2367,10.22.2020 06:22:16,Normal,149.6,1.1,220.5,0.6,59.99,138,25.4,0.1,1056.9,2764
2368,10.22.2020 06:24:16,Normal,147.0,1.0,220.4,0.5,59.99,126,25.6,0.1,1056.9,2764
2369,10.22.2020 06:26:16,Normal,141.0,0.8,220.7,0.4,60.02,93,25.7,0.1,1056.9,2764
2370,10.22.2020 06:28:16,Normal,146.8,0.9,221.2,0.5,60.0,112,25.9,0.1,1056.9,2764
2371,10.22.2020 06:30:16,Normal,147.3,1.1,221.0,0.6,59.97,141,26.0,0.1,1056.9,2764
2372,10.22.2020 06:32:16,Normal,129.0,0.9,220.9,0.4,59.99,100,26.1,0.1,1056.9,2764
2373,10.22.2020 06:42:16,Normal,138.8,0.7,221.0,0.3,60.02,74,26.7,0.1,1056.9,2764
2374,10.22.2020 06:48:16,Normal,138.1,1.3,221.3,0.7,60.05,158,27.0,0.2,1057.0,2764
2375,10.22.2020 06:50:16,Normal,148.6,2.5,221.9,1.6,60.0,366,27.2,0.2,1057.0,2764
2376,10.22.2020 06:54:16,Normal,145.6,2.1,221.7,1.3,60.0,307,27.6,0.2,1057.0,2764
2377,10.22.2020 07:00:16,Normal,140.3,1.1,220.8,0.6,59.96,147,28.0,0.2,1057.0,2764
2378,10.22.2020 07:06:16,Normal,130.2,1.1,220.3,0.5,59.97,130,28.1,0.2,1057.0,2764
2379,10.22.2020 07:08:16,Normal,146.1,0.9,220.1,0.5,59.94,120,28.2,0.2,1057.0,2764
2380,10.22.2020 07:12:16,Normal,144.3,2.6,220.2,1.6,59.95,368,28.5,0.3,1057.1,2765
2381,10.22.2020 07:18:23,Normal,144.9,2.7,220.2,1.7,60.05,388,29.0,0.3,1057.1,2765
2382,10.22.2020 07:20:16,Normal,145.8,2.8,220.4,1.8,60.03,405,29.3,0.3,1057.1,2765
2383,10.22.2020 07:22:16,Normal,138.9,3.0,220.4,1.8,60.01,423,29.4,0.3,1057.1,2765
2384,10.22.2020 07:24:16,Normal,142.1,3.5,219.9,2.1,60.02,479,29.6,0.4,1057.2,2765
2385,10.22.2020 07:30:16,Normal,145.9,2.9,218.8,1.8,59.97,417,30.1,0.4,1057.2,2765
2386,10.22.2020 07:36:16,Normal,145.7,3.3,218.4,2.1,59.99,472,30.5,0.5,1057.3,2765
2387,10.22.2020 07:44:16,Normal,134.4,1.9,220.1,1.1,59.96,267,30.9,0.5,1057.3,2765
2388,10.22.2020 07:46:16,Normal,141.7,1.6,219.6,1.0,59.96,219,30.7,0.5,1057.3,2765
2389,10.22.2020 07:50:16,Normal,146.6,2.8,219.9,1.8,59.98,422,31.0,0.6,1057.4,2765
2390,10.22.2020 07:54:16,Normal,139.1,4.8,220.7,3.0,59.98,674,31.6,0.6,1057.4,2765
2391,10.22.2020 07:56:16,Normal,139.1,4.9,220.7,3.0,59.97,688,31.8,0.6,1057.4,2765
2392,10.22.2020 08:00:16,Normal,141.0,5.2,220.5,3.2,59.93,726,32.2,0.7,1057.5,2766
2393,10.22.2020 08:02:17,Normal,131.1,3.3,219.8,1.9,60.0,408,32.4,0.7,1057.5,2766
2394,10.22.2020 08:04:16,Normal,140.8,1.5,218.6,0.9,60.06,210,32.3,0.7,1057.5,2766
2395,10.22.2020 08:06:17,Normal,146.0,5.1,220.4,3.3,60.03,736,32.4,0.8,1057.6,2766
2396,10.22.2020 08:08:16,Normal,137.0,1.7,217.2,1.0,60.0,242,32.8,0.8,1057.6,2766
2397,10.22.2020 08:10:16,Normal,137.0,1.3,217.5,0.8,60.0,181,32.6,0.8,1057.6,2766
2398,10.22.2020 08:20:16,Normal,140.1,1.4,217.4,0.9,59.94,197,32.1,0.8,1057.6,2766
2399,10.22.2020 08:22:16,Normal,140.8,1.2,217.2,0.7,60.01,178,32.0,0.8,1057.6,2766
2400,10.22.2020 08:36:17,Normal,138.6,6.5,220.9,3.9,59.96,894,32.7,0.9,1057.7,2766
2401,10.22.2020 08:38:17,Normal,138.9,1.7,218.3,1.0,59.96,244,32.6,1.0,1057.8,2766
2402,10.22.2020 08:46:15,Normal,141.5,1.5,218.0,0.9,60.0,211,32.3,1.0,1057.8,2766
2403,10.22.2020 08:52:17,Normal,148.0,6.1,220.3,3.9,59.99,915,32.5,1.0,1057.8,2767
2404,10.22.2020 08:54:17,Normal,133.4,2.5,218.2,1.5,59.97,330,33.0,1.1,1057.9,2767
2405,10.22.2020 08:56:17,Normal,138.2,6.9,220.8,4.1,60.01,951,33.3,1.1,1057.9,2767
2406,10.22.2020 09:02:17,Normal,137.8,6.8,220.5,4.1,59.97,937,34.3,1.2,1058.0,2767
2407,10.22.2020 09:04:17,Normal,133.8,1.3,217.7,0.7,59.99,158,34.6,1.3,1058.1,2767
2408,10.22.2020 09:06:17,Normal,140.3,7.3,220.6,4.4,59.97,1016,34.2,1.3,1058.1,2767
2409,10.22.2020 09:08:17,Normal,150.1,6.1,220.5,3.9,59.99,892,34.2,1.3,1058.1,2767
2410,10.22.2020 09:12:17,Normal,143.0,2.7,217.7,1.7,59.99,385,34.7,1.3,1058.1,2767
2411,10.22.2020 09:20:17,Normal,138.9,2.3,219.0,1.4,60.0,334,35.3,1.5,1058.3,2767
2412,10.22.2020 09:22:17,Normal,133.7,1.9,218.3,1.0,60.01,259,34.9,1.5,1058.3,2767
2413,10.22.2020 09:30:17,Normal,138.6,7.9,221.8,4.6,60.01,1074,36.3,1.6,1058.4,2767
2414,10.22.2020 09:34:17,Normal,135.8,7.9,221.5,4.6,59.98,1049,36.9,1.7,1058.5,2767
2415,10.22.2020 09:38:17,Normal,132.5,8.5,221.9,4.9,60.03,1119,37.5,1.8,1058.6,2767
2416,10.22.2020 09:40:17,Normal,134.8,2.3,218.5,1.3,59.95,309,37.7,1.8,1058.6,2768
2417,10.22.2020 09:42:17,Normal,134.8,8.7,222.2,5.1,59.99,1163,37.5,1.9,1058.7,2768
2418,10.22.2020 09:44:17,Normal,130.9,2.3,218.8,1.4,60.0,306,38.0,1.9,1058.7,2768
2419,10.22.2020 09:46:17,Normal,130.9,8.9,222.1,5.0,60.01,1156,37.7,1.9,1058.7,2768
2420,10.22.2020 09:48:17,Normal,130.9,1.6,218.4,0.9,60.01,201,37.4,1.9,1058.7,2768
2421,10.22.2020 09:50:17,Normal,140.7,8.6,221.2,5.2,59.97,1200,37.6,2.0,1058.8,2768
2422,10.22.2020 09:52:17,Normal,137.4,8.2,220.9,4.9,59.98,1126,38.0,2.0,1058.8,2768
2423,10.22.2020 09:54:17,Normal,136.5,2.6,218.1,1.5,59.98,345,38.1,2.0,1058.8,2768
2424,10.22.2020 09:56:17,Wait,166.3,0.0,216.5,0.0,60.01,0,38.0,2.1,1058.9,2768
2425,10.22.2020 09:58:17,Normal,134.3,1.7,218.0,1.0,60.04,243,37.6,2.1,1058.9,2768
2426,10.22.2020 10:04:17,Normal,137.4,9.1,221.5,5.4,59.96,1245,37.4,2.2,1059.0,2768
2427,10.22.2020 10:08:17,Normal,135.6,4.9,219.7,2.9,59.98,633,38.1,2.2,1059.0,2768
2428,10.22.2020 10:20:17,Wait,161.6,0.0,216.6,0.0,59.95,0,38.6,2.5,1059.3,2768
2429,10.22.2020 10:22:17,Normal,141.2,4.1,219.0,2.5,59.97,690,38.4,2.5,1059.3,2768
2430,10.22.2020 10:24:17,Normal,134.8,2.6,218.0,1.5,59.98,350,38.0,2.5,1059.3,2768
2431,10.22.2020 10:28:17,Normal,133.6,3.7,218.3,2.1,59.93,482,38.1,2.5,1059.3,2768
2432,10.22.2020 10:34:17,Normal,136.6,2.0,218.3,1.2,59.94,286,37.9,2.6,1059.4,2769
2433,10.22.2020 10:36:17,Wait,175.7,0.0,216.2,0.0,59.96,0,37.6,2.6,1059.4,2769
2434,10.22.2020 10:42:17,Normal,140.2,2.5,218.5,1.5,59.98,348,37.1,2.7,1059.5,2769
2435,10.22.2020 10:44:17,Normal,140.2,3.2,218.7,1.9,60.0,436,36.8,2.7,1059.5,2769
2436,10.22.2020 10:46:17,Normal,134.6,3.0,218.1,1.8,59.98,398,37.1,2.7,1059.5,2769
2437,10.22.2020 10:48:17,Normal,135.3,10.2,221.7,5.9,60.0,1357,37.3,2.8,1059.6,2769
2438,10.22.2020 10:50:17,Normal,136.0,2.5,217.7,1.5,59.99,341,37.1,2.8,1059.6,2769
2439,10.22.2020 10:54:17,Normal,132.8,4.3,219.2,2.5,59.98,536,37.8,2.9,1059.7,2769
2440,10.22.2020 10:58:17,Normal,132.4,2.1,218.4,1.2,60.01,287,37.6,2.9,1059.7,2769
2441,10.22.2020 11:06:17,Normal,128.5,2.5,218.4,1.4,59.98,324,37.2,3.0,1059.8,2769
2442,10.22.2020 11:20:18,Normal,139.8,2.3,218.6,1.4,60.02,331,36.4,3.1,1059.9,2770
2443,10.22.2020 11:22:17,Normal,134.9,7.1,220.5,4.1,59.96,951,36.2,3.2,1060.0,2770
2444,10.22.2020 11:24:17,Normal,127.9,4.6,218.9,2.6,59.98,575,37.0,3.2,1060.0,2770
2445,10.22.2020 11:26:17,Normal,137.5,4.0,219.4,2.4,59.98,602,36.5,3.2,1060.0,2770
2446,10.22.2020 11:30:17,Normal,129.8,6.5,219.9,3.6,59.98,851,36.4,3.3,1060.1,2770
2447,10.22.2020 11:32:17,Normal,131.8,10.3,221.7,5.8,60.01,1338,36.7,3.3,1060.1,2770
2448,10.22.2020 11:34:17,Normal,141.0,5.7,219.9,3.5,59.98,794,37.4,3.3,1060.1,2770
2449,10.22.2020 11:38:17,Normal,131.0,9.3,221.7,5.3,59.97,1161,37.1,3.4,1060.2,2770
2450,10.22.2020 11:50:17,Normal,132.9,10.6,222.4,6.0,59.95,1379,38.3,3.6,1060.4,2770
2451,10.22.2020 11:52:17,Wait,162.3,0.0,216.9,0.0,59.99,0,38.4,3.7,1060.5,2770
2452,10.22.2020 11:56:17,Normal,143.0,3.1,219.3,2.0,59.98,438,37.7,3.7,1060.5,2770
2453,10.22.2020 12:20:17,Normal,137.4,2.4,219.2,1.4,60.01,328,36.7,4.0,1060.8,2771
2454,10.22.2020 12:22:17,Normal,143.3,2.7,219.6,1.7,60.01,393,36.4,4.0,1060.8,2771
2455,10.22.2020 12:24:17,Normal,141.0,2.5,219.0,1.5,60.03,355,36.4,4.0,1060.8,2771
2456,10.22.2020 12:26:17,Normal,137.6,1.8,218.9,1.0,59.98,255,36.2,4.0,1060.8,2771
2457,10.22.2020 12:36:17,Normal,142.6,1.8,219.1,1.2,59.99,271,35.2,4.1,1060.9,2771
2458,10.22.2020 12:52:17,Normal,136.4,1.8,218.5,1.1,60.0,253,34.3,4.2,1061.0,2771
2459,10.22.2020 12:54:17,Normal,141.3,2.0,219.4,1.2,59.95,293,34.2,4.2,1061.0,2771
2460,10.22.2020 12:58:17,Normal,141.8,2.2,218.8,1.4,59.97,324,34.1,4.2,1061.0,2772
2461,10.22.2020 13:02:17,Normal,142.6,2.3,218.1,1.4,60.04,332,34.0,4.2,1061.0,2772
2462,10.22.2020 13:04:17,Normal,136.8,2.5,218.1,1.5,59.99,347,34.0,4.2,1061.0,2772
2463,10.22.2020 13:10:18,Normal,140.0,3.0,218.3,1.8,59.97,408,34.0,4.3,1061.1,2772
2464,10.22.2020 13:12:17,Normal,139.7,3.2,217.9,2.0,59.92,440,34.0,4.3,1061.1,2772
2465,10.22.2020 13:20:18,Normal,138.5,3.4,218.2,2.0,59.93,463,34.2,4.4,1061.2,2772
2466,10.22.2020 13:22:17,Normal,140.6,3.6,218.2,2.2,59.95,485,34.2,4.4,1061.2,2772
2467,10.22.2020 13:30:17,Normal,140.2,3.6,218.6,2.2,59.95,495,34.3,4.5,1061.3,2772
2468,10.22.2020 13:38:17,Normal,140.8,2.1,217.5,1.3,60.04,299,33.9,4.5,1061.3,2772
2469,10.22.2020 13:50:18,Normal,138.5,3.1,218.4,1.9,59.99,419,33.8,4.6,1061.4,2773
2470,10.22.2020 13:54:18,Normal,141.5,2.6,218.1,1.6,59.96,364,33.8,4.6,1061.4,2773
2471,10.22.2020 13:58:18,Normal,142.3,2.3,218.5,1.4,60.01,334,33.7,4.7,1061.5,2773
2472,10.22.2020 14:02:18,Normal,142.0,2.5,218.7,1.6,60.0,363,33.6,4.7,1061.5,2773
2473,10.22.2020 14:08:18,Normal,141.0,2.2,220.2,1.4,59.91,316,33.6,4.7,1061.5,2773
2474,10.22.2020 14:10:17,Normal,140.8,2.8,219.8,1.7,59.94,394,33.6,4.7,1061.5,2773
2475,10.22.2020 14:12:18,Normal,139.3,1.7,220.1,1.0,59.95,246,33.5,4.8,1061.6,2773
2476,10.22.2020 14:20:18,Normal,134.5,3.8,221.0,2.2,59.95,503,33.4,4.8,1061.6,2773
2477,10.22.2020 14:22:18,Normal,143.1,5.3,221.0,3.4,59.97,765,33.7,4.8,1061.6,2773
2478,10.22.2020 14:24:18,Normal,145.5,3.4,220.2,2.1,59.95,476,33.9,4.9,1061.7,2773
2479,10.22.2020 14:38:18,Normal,140.8,4.9,221.5,3.0,59.99,686,34.9,5.0,1061.8,2774
2480,10.22.2020 14:42:18,Normal,137.2,4.2,220.6,2.5,60.01,576,35.0,5.1,1061.9,2774
2481,10.22.2020 14:46:18,Normal,138.4,3.2,220.9,1.9,60.02,440,34.9,5.1,1061.9,2774
2482,10.22.2020 14:52:18,Normal,141.3,3.2,221.1,1.9,60.0,442,34.8,5.2,1062.0,2774
2483,10.22.2020 14:54:18,Normal,146.8,3.9,221.8,2.5,60.02,604,34.8,5.2,1062.0,2774
2484,10.22.2020 14:58:18,Normal,139.1,2.7,220.9,1.6,60.0,379,34.8,5.2,1062.0,2774
2485,10.22.2020 15:00:18,Normal,140.1,2.7,221.4,1.7,60.01,383,34.7,5.3,1062.1,2774
2486,10.22.2020 15:02:17,Normal,142.9,4.7,222.1,2.9,60.04,690,34.7,5.3,1062.1,2774
2487,10.22.2020 15:08:18,Normal,139.5,2.7,219.4,1.7,60.02,381,35.1,5.4,1062.2,2774
2488,10.22.2020 15:10:18,Normal,141.0,2.5,219.8,1.5,59.97,355,34.9,5.4,1062.2,2774
2489,10.22.2020 15:12:18,Normal,140.1,2.4,220.0,1.5,59.99,343,34.8,5.4,1062.2,2774
2490,10.22.2020 15:20:18,Normal,139.6,2.6,219.0,1.5,59.98,362,34.5,5.4,1062.2,2774
2491,10.22.2020 15:22:18,Normal,141.8,2.6,219.8,1.5,59.97,364,34.5,5.5,1062.3,2774
2492,10.22.2020 15:30:18,Normal,137.6,2.5,220.4,1.5,59.97,352,34.3,5.5,1062.3,2775
2493,10.22.2020 15:34:18,Normal,142.3,4.4,221.2,2.7,59.98,627,34.4,5.6,1062.4,2775
2494,10.22.2020 15:42:18,Normal,139.3,1.5,220.3,0.9,59.97,205,34.1,5.6,1062.4,2775
2495,10.22.2020 15:48:18,Normal,142.0,1.6,219.9,1.0,59.97,244,33.8,5.7,1062.5,2775
2496,10.22.2020 15:56:18,Normal,140.5,1.3,220.0,0.7,59.96,180,33.6,5.7,1062.5,2775
2497,10.22.2020 15:58:18,Normal,133.3,1.2,220.1,0.7,59.95,158,33.4,5.7,1062.5,2775
2498,10.22.2020 16:00:18,Normal,151.3,3.2,221.1,2.1,59.95,479,33.3,5.7,1062.5,2775
2499,10.22.2020 16:02:18,Normal,151.9,1.9,220.7,1.2,59.94,294,33.4,5.7,1062.5,2775
2500,10.22.2020 16:06:18,Normal,128.3,1.9,220.4,1.0,59.93,203,33.2,5.8,1062.6,2775
2501,10.22.2020 16:08:18,Normal,133.0,1.2,219.8,0.7,59.94,166,33.2,5.8,1062.6,2775
2502,10.22.2020 16:10:18,Normal,158.8,1.5,220.2,1.1,59.91,262,33.1,5.8,1062.6,2775
2503,10.22.2020 16:12:18,Normal,138.0,1.0,219.6,0.5,59.92,140,33.1,5.8,1062.6,2775
2504,10.22.2020 16:20:18,Normal,144.4,1.5,220.9,1.0,59.97,241,32.8,5.8,1062.6,2776
2505,10.22.2020 16:22:18,Normal,162.1,1.4,220.3,0.9,59.95,219,32.8,5.8,1062.6,2776
2506,10.22.2020 16:34:18,Normal,146.5,1.1,220.4,0.7,60.01,160,32.3,5.9,1062.7,2776
2507,10.22.2020 16:38:18,Normal,142.6,1.1,221.2,0.6,60.05,153,32.1,5.9,1062.7,2776
2508,10.22.2020 16:48:18,Normal,142.9,1.0,221.2,0.5,60.0,132,31.7,5.9,1062.7,2776
2509,10.22.2020 16:50:18,Normal,143.8,1.0,221.6,0.5,60.04,121,31.7,5.9,1062.7,2776
2510,10.22.2020 16:52:18,Normal,140.3,0.8,221.6,0.4,59.99,94,31.5,5.9,1062.7,2776
2511,10.22.2020 16:54:18,Normal,142.6,0.8,221.2,0.4,60.02,92,31.4,5.9,1062.7,2776
2512,10.22.2020 16:56:18,Normal,143.6,0.9,219.5,0.5,60.01,112,31.3,5.9,1062.7,2776
2513,10.22.2020 16:58:19,Normal,140.0,0.9,219.3,0.4,60.03,100,31.3,5.9,1062.7,2776
2514,10.22.2020 17:00:18,Normal,139.4,0.8,219.9,0.4,60.05,91,31.2,5.9,1062.7,2776
2515,10.22.2020 17:02:18,Normal,138.8,0.7,219.2,0.3,60.03,80,31.0,5.9,1062.7,2776
2516,10.22.2020 17:04:18,Normal,134.3,0.7,219.8,0.3,60.04,77,31.0,5.9,1062.7,2776
2517,10.22.2020 17:10:18,Normal,126.1,0.8,220.6,0.4,60.01,95,30.7,5.9,1062.7,2777
2518,10.22.2020 17:12:18,Normal,140.8,0.7,220.7,0.3,60.0,82,30.7,6.0,1062.8,2777
2519,10.22.2020 17:20:18,Normal,136.8,0.7,220.1,0.3,60.0,73,30.3,6.0,1062.8,2777
2520,10.22.2020 17:22:18,Normal,137.9,0.7,220.6,0.3,60.01,77,30.3,6.0,1062.8,2777
2521,10.22.2020 17:24:18,Normal,135.2,0.7,220.5,0.2,60.0,67,30.2,6.0,1062.8,2777
2522,10.22.2020 17:30:18,Normal,135.3,0.6,221.0,0.2,60.04,60,30.0,6.0,1062.8,2777
2523,10.22.2020 17:44:18,Normal,128.6,0.3,220.5,0.2,59.98,31,29.4,6.0,1062.8,2777
2524,10.22.2020 17:46:23,Normal,128.6,0.3,221.3,0.1,60.01,31,29.3,6.0,1062.8,2777
2525,10.22.2020 17:48:23,Normal,126.6,0.3,221.4,0.2,60.01,29,29.3,6.0,1062.8,2777
2526,10.22.2020 17:50:18,Normal,127.8,0.3,219.7,0.1,60.02,27,29.2,6.0,1062.8,2777
2527,10.22.2020 17:52:18,Normal,127.2,0.2,220.1,0.1,60.04,26,29.1,6.0,1062.8,2777
2528,10.22.2020 17:54:18,Normal,125.2,0.2,219.5,0.1,60.01,25,29.0,6.0,1062.8,2778
2529,10.22.2020 18:00:18,Normal,125.5,0.1,219.8,0.1,60.02,20,28.7,6.0,1062.8,2778
2530,10.22.2020 18:06:18,Normal,125.6,0.0,219.9,0.1,60.01,17,28.5,6.0,1062.8,2778
2531,10.22.2020 18:20:18,Normal,122.2,0.0,219.1,0.0,59.98,13,28.0,6.0,1062.8,2778
2532,10.23.2020 05:32:17,Wait,141.2,0.0,220.7,0.0,60.04,0,23.0,0.0,1062.8,2778
2533,10.23.2020 05:34:17,Wait,144.9,0.0,220.4,0.0,60.03,0,23.0,0.0,1062.8,2778
2534,10.23.2020 05:36:17,Wait,147.0,0.0,218.6,0.0,60.03,0,23.1,0.0,1062.8,2778
